id177 | 山内惠介 ディナーショー 2026 | 一般発売（静岡 11/23公演）〜11/20 23:59 | date=2026-11-20 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2634031
id4103 | 矢野顕子 | 一般発売（福岡 11/19公演）〜11/3 23:59 | date=2026-11-03 start= | https://t.pia.jp/pia/event/event.do?eventCd=2633319
id4107 | ロックアンセム2026 EX | 先行（東京 11/27〜11/29公演）〜9/23 23:59 | date=2026-09-23 start= | https://t.pia.jp/pia/event/event.do?eventBundleCd=b2668773
id4113 | 鼓童×初音ミク 響演 ～和楽器スペシャルライブ～ | プリセール（東京 11/20〜11/21公演）9/13 12:00発売 | date=2026-09-13 start=2026-09-13 | https://t.pia.jp/pia/event/event.do?eventCd=2629779
id4118 | 神はサイコロを振らない | プレリザーブ（岡山 10/30公演）〜9/17 11:00 | date=2026-09-17 start= | https://t.pia.jp/pia/event/event.do?eventCd=2636076
id4166 | 毛利泰士とザ・ベスト コンサート2026 | 一般発売（大阪 9/24公演）〜9/21 23:59 | date=2026-09-21 start= | https://t.pia.jp/pia/event/event.do?eventCd=2629482
id4226 | IKKO DRAMATIC 2026 秋 ～BEAUTY MUSIC SHOW～ | 一般発売（大阪 11/8公演）〜11/7 23:59 | date=2026-11-07 start= | https://t.pia.jp/pia/event/event.do?eventCd=2626048
id4227 | 川崎鷹也 | 一般発売（青森 R9年 3/20公演）〜3/10 23:59 | date=2027-03-10 start= | https://t.pia.jp/pia/event/event.do?eventCd=2624428
id4227 | 川崎鷹也 | 一般発売（宮城 R9年 3/22公演）〜3/10 23:59 | date=2027-03-10 start= | https://t.pia.jp/pia/event/event.do?eventCd=2624428
id4227 | 川崎鷹也 | 一般発売（山口 R9年 3/13公演）〜3/4 23:59 | date=2027-03-04 start= | https://t.pia.jp/pia/event/event.do?eventCd=2625356
id4227 | 川崎鷹也 | 一般発売（広島 R9年 4/29公演）〜4/20 23:59 | date=2027-04-20 start= | https://t.pia.jp/pia/event/event.do?eventCd=2625356
id4227 | 川崎鷹也 | 一般発売（愛媛 R9年 5/16公演）〜5/6 23:59 | date=2027-05-06 start= | https://t.pia.jp/pia/event/event.do?eventCd=2625820
id4227 | 川崎鷹也 | 一般発売（福井 R9年 4/17公演）〜4/8 23:59 | date=2027-04-08 start= | https://t.pia.jp/pia/event/event.do?eventCd=2635766
id4227 | 川崎鷹也 | 一般発売（福岡 R9年 3/28公演）〜3/18 23:59 | date=2027-03-18 start= | https://t.pia.jp/pia/event/event.do?eventCd=2635775
id4227 | 川崎鷹也 | 一般発売（長崎 R9年 4/4公演）〜3/25 23:59 | date=2027-03-25 start= | https://t.pia.jp/pia/event/event.do?eventCd=2635776
id4227 | 川崎鷹也 | 一般発売（愛知 R9年 5/7公演）〜4/27 23:59 | date=2027-04-27 start= | https://t.pia.jp/pia/event/event.do?eventCd=2629801
id4227 | 川崎鷹也 | 一般発売（茨城 R9年 4/9公演）〜3/31 23:59 | date=2027-03-31 start= | https://t.pia.jp/pia/event/event.do?eventCd=2625186
id4227 | 川崎鷹也 | 一般発売（東京 R9年 5/29公演）〜5/20 23:59 | date=2027-05-20 start= | https://t.pia.jp/pia/event/event.do?eventCd=2625186
id4227 | 川崎鷹也 | 一般発売（大阪 R9年 5/27公演）9/12 10:00発売 | date=2026-09-12 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625118
id4228 | kobore | 一般発売（岡山 11/7公演）〜11/6 23:59 | date=2026-11-06 start= | https://t.pia.jp/pia/event/event.do?eventCd=2616849
id4228 | kobore | 一般発売（大阪 11/22公演）〜11/21 23:59 | date=2026-11-21 start= | https://t.pia.jp/pia/event/event.do?eventCd=2626612
id4228 | kobore | 一般発売（北海道 11/1公演）〜10/22 23:59 | date=2026-10-22 start= | https://t.pia.jp/pia/event/event.do?eventCd=2624135
id4228 | kobore | 一般発売（福岡 10/12公演）〜10/1 23:59 | date=2026-10-01 start= | https://t.pia.jp/pia/event/event.do?eventCd=2632411
id4228 | kobore | 一般発売（愛知 11/21公演）〜11/12 23:59 | date=2026-11-12 start= | https://t.pia.jp/pia/event/event.do?eventCd=2617372
id4228 | kobore | 一般発売（石川 11/14公演）〜11/5 23:59 | date=2026-11-05 start= | https://t.pia.jp/pia/event/event.do?eventCd=2633985
id4228 | kobore | 一般発売（宮城 11/3公演）〜10/25 23:59 | date=2026-10-25 start= | https://t.pia.jp/pia/event/event.do?eventCd=2620263
id4228 | kobore | 一般発売（香川 10/18公演）〜10/8 23:59 | date=2026-10-08 start= | https://t.pia.jp/pia/event/event.do?eventCd=2626292
id4228 | kobore | 一般発売（茨城 10/25公演）〜10/15 23:59 | date=2026-10-15 start= | https://t.pia.jp/pia/event/event.do?eventCd=2633039
id4228 | kobore | 一般発売（東京 11/28公演）〜11/19 23:59 | date=2026-11-19 start= | https://t.pia.jp/pia/event/event.do?eventCd=2633039
id4229 | COPES | 一般発売（千葉 10/2公演）〜10/1 23:59 | date=2026-10-01 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625129
id4229 | COPES | 一般発売（香川 10/12公演）〜10/11 23:59 | date=2026-10-11 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625129
id4229 | COPES | 一般発売（京都 10/30公演）〜10/21 23:59 | date=2026-10-21 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625281
id4229 | COPES | 一般発売（石川 10/31公演）〜10/22 23:59 | date=2026-10-22 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2633027
id4229 | COPES | 一般発売（神奈川 11/6公演）〜11/5 23:59 | date=2026-11-05 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625129
id4229 | COPES | 一般発売（宮城 11/8公演）〜11/7 23:59 | date=2026-11-07 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625129
id4229 | COPES | 一般発売（福岡 11/20公演）〜11/19 23:59 | date=2026-11-19 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625129
id4229 | COPES | 一般発売（広島 11/21公演）〜11/20 23:59 | date=2026-11-20 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625129
id4229 | COPES | 一般発売（大阪 12/3公演）〜11/24 23:59 | date=2026-11-24 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625281
id4229 | COPES | 一般発売（愛知 12/4公演）〜11/25 23:59 | date=2026-11-25 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2629799
id4229 | COPES | 一般発売（北海道 12/12公演）〜12/11 23:59 | date=2026-12-11 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625129
id4229 | COPES | 一般発売【神戸公演】（兵庫 R9年 1/8公演）〜12/22 23:59 | date=2026-12-22 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625281
id4229 | COPES | 一般発売（東京 R9年 1/23公演）〜1/22 23:59 | date=2027-01-22 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventCd=2625129
id4230 | THE BAWDIES | 先着販売（愛知 10/17公演）〜10/8 23:59 | date=2026-10-08 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventBundleCd=b2670081
id4230 | THE BAWDIES | 先着販売（鹿児島 10/24公演）〜10/15 23:59 | date=2026-10-15 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventBundleCd=b2670081
id4230 | THE BAWDIES | 先着販売【小倉】（福岡 10/25公演）〜10/15 23:59 | date=2026-10-15 start=2026-09-12 | https://t.pia.jp/pia/event/event.do?eventBundleCd=b2670081
