URL: https://t.pia.jp/pia/event/event.do?eventBundleCd=b2670118
全65券種 / 買える(受付中・発売前)6件
  [発売前] 2026-09-23 大阪府 パナソニックスタジアム吹田 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ３回戦／パナスタ | 10:00より発売
  [受付終了] 2026-08-19 和歌山県 紀三井寺公園 陸上競技場 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／紀三井寺 | 
  [受付終了] 2026-08-19 大分県 クラサスドーム大分 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／クラド | 
  [受付終了] 2026-08-19 茨城県 ケーズデンキスタジアム水戸 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／Ｋｓスタ | 
  [受付終了] 2026-08-19 滋賀県 平和堂ＨＡＴＯスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／ＨＡＴＯスタ | 
  [受付終了] 2026-08-19 福岡県 ミクニワールドスタジアム北九州 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／ミクスタ | 
  [受付終了] 2026-08-19 長野県 サンプロ アルウィン | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／サンアル | 
  [受付終了] 2026-08-19 山梨県 ＪＩＴ リサイクルインク スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／ＪＩＴス | 
  [受付終了] 2026-08-19 神奈川県 レモンガススタジアム平塚 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／レモンＳ | 
  [受付終了] 2026-08-19 青森県 カクヒログループ アスレチックスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／カクスタ | 
  [受付終了] 2026-08-19 広島県 エディオンピースウイング広島 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 1回戦／Ｅピース | 
  [受付終了] 2026-08-19 広島県 みよし運動公園 陸上競技場 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 1回戦／みよし陸 | 
  [受付終了] 2026-08-19 栃木県 カンセキスタジアムとちぎ | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／カンセキ | 
  [受付終了] 2026-08-19 宮崎県 いちご宮崎新富サッカー場 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／いちご | 
  [受付終了] 2026-08-19 鳥取県 Ａｘｉｓバードスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／Ａｘｉｓ | 
  [受付終了] 2026-08-19 鹿児島県 白波スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／白波スタ | 
  [受付終了] 2026-08-19 岩手県 いわぎんスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／いわスタ | 
  [受付終了] 2026-08-19 愛媛県 ニンジニアスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／ニンスタ | 
  [受付終了] 2026-08-19 福島県 とうほう・みんなのスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 １回戦／とうスタ | 
  [受付終了] 2026-08-26 大阪府 ＹＡＮＭＡＲ ＨＡＮＡＳＡＫＡ ＳＴＡＤＩＵＭ | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ハナサカ | 
  [受付終了] 2026-08-26 徳島県 鳴門・大塚スポーツパーク ポカリスエットスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／鳴門大塚 | 
  [受付終了] 2026-08-26 京都府 たけびしスタジアム京都 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／たけびし | 
  [受付終了] 2026-08-26 兵庫県 ノエビアスタジアム神戸 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ノエスタ | 
  [受付終了] 2026-08-26 山形県 ＮＤソフトスタジアム山形 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ＮＤスタ | 
  [受付終了] 2026-08-26 静岡県 ヤマハスタジアム（磐田） | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ヤマハ | 
  [受付終了] 2026-08-26 静岡県 ＩＡＩスタジアム日本平 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／アイスタ | 
  [受付終了] 2026-08-26 新潟県 デンカビッグスワンスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／デンカＳ | 
  [受付終了] 2026-08-26 茨城県 ケーズデンキスタジアム水戸 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／Ｋｓスタ | 
  [受付終了] 2026-08-26 神奈川県 レモンガススタジアム平塚 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／レモンＳ | 
  [受付終了] 2026-08-26 静岡県 ＩＡＩスタジアム日本平 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／アイスタ＜駐車券＞ | 
  [受付終了] 2026-08-26 大阪府 パナソニックスタジアム吹田 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／パナスタ | 
  [受付終了] 2026-08-26 北海道 大和ハウス プレミストドーム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／プレド | 
  [受付終了] 2026-08-26 愛知県 豊田スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／豊田Ｓ | 
  [受付終了] 2026-08-26 東京都 味の素フィールド西が丘 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／味フィ西 | 
  [受付終了] 2026-08-26 東京都 味の素スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／味スタ | 
  [受付終了] 2026-08-26 茨城県 メルカリスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／メルスタ | 
  [受付終了] 2026-08-26 神奈川県 ニッパツ三ツ沢球技場 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ニッパツ | 
  [受付終了] 2026-08-26 千葉県 三協フロンテア柏スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／三協Ｆ柏 | 
  [受付終了] 2026-08-26 埼玉県 ＮＡＣＫ５スタジアム大宮 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ＮＡＣＫ | 
  [受付終了] 2026-08-26 宮城県 ユアテックスタジアム仙台 | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ユアスタ | 
  [受付終了] 2026-08-26 神奈川県 Ｕｖａｎｃｅ とどろきスタジアム ｂｙ Ｆｕｊｉｔｓｕ | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／Ｕ等々力 | 
  [受付終了] 2026-08-26 広島県 福山通運ローズスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／福山 | 
  [受付終了] 2026-08-26 埼玉県 浦和駒場スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／浦和駒場 | 
  [受付終了] 2026-08-26 神奈川県 日産スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／日産ス | 
  [受付終了] 2026-08-26 福岡県 ベスト電器スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ベススタ | 
  [受付終了] 2026-08-26 千葉県 フクダ電子アリーナ | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／フクアリ | 
  [受付終了] 2026-08-26 岡山県 ＪＦＥ晴れの国スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ＪＦＥス | 
  [受付終了] 2026-08-26 東京都 町田ＧＩＯＮスタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／Ｇスタ | 
  [受付終了] 2026-08-26 福島県 ハワイアンズスタジアムいわき | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ハワスタ | 
  [受付終了] 2026-08-26 愛媛県 アシックス里山スタジアム | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／アシさと | 
  [受付終了] 2026-08-26 北海道 大和ハウス プレミストドーム | 一般発売 ／ 天皇杯 ＪＦＡ 第１０６回全日本サッカー選手権大会 ２回戦 大和ハウス プレミストドーム 駐車券 | 
  [受付終了] 2026-08-26 長崎県 ＰＥＡＣＥ ＳＴＡＤＩＵＭ Ｃｏｎｎｅｃｔｅｄ ｂｙ ＳｏｆｔＢａｎｋ | 一般発売 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／ピースタ | 
  [受付終了] 2026-08-26 神奈川県 Ｕｖａｎｃｅ とどろきスタジアム ｂｙ Ｆｕｊｉｔｓｕ | 一般発売【グループ席・企画券】 ／ 天皇杯 JFA 第106回全日本サッカー選手権大会 ２回戦／Ｕ等々力 | 
